GA-091012-CB-2-2-MAM,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,52.8,16,56.1,17,54.45,16.5,24.65883,112.18228,78.6,25,7,180,Amarillo,1,16,1,5,,13,n/a,1.4,1.4
GA-091012-CB-2-2-MAM,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,52.8,16,56.1,17,54.45,16.5,24.65883,112.18228,78.6,25,7,180,Amarillo,2,13,1,28,,10,n/a,1,1
GA-091012-CB-2-2-MAM,Charles Boch,10/9/12,2012,9:15,9:55,0:40,2,1,2,2,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,56.1,17,52.8,16,56.1,17,54.45,16.5,24.65883,112.18228,78.6,25,7,180,Amarillo,2,18,2,28,,14,n/a,1.8,1.8
GA-091012-ER-3-3-MAM,Ernesto Romero,10/9/12,2012,9:00,9:44,0:44,2,1,3,3,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,43.89,13.3,43.23,13.1,43.89,13.3,43.56,13.2,24.66245,112.18239,78.6,25,7,-,Amarillo,0,0,0,0,,1,n/a,0,0
ELPR-091012-ER-4-4-MAM,Ernesto Romero,10/9/12,2012,10:00,10:50,0:50,2,2,4,4,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,24.42,7.4,23.1,7,24.42,7.4,23.76,7.2,24.66282,112.17182,78.6,25,5,-,Amarillo,0,0,0,0,,1,n/a,0,0
ELPR-091012-CB-5-5-MAM,Charles Boch,10/9/12,2012,10:45,10:50,0:05,2,2,5,5,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,29.7,9,33,10,33,10,31.35,9.5,24.66001,112.17645,78.6,25,5,-,Amarillo,0,0,0,0,,1,n/a,0,0
ELPR-091012-ERA-6-6-MAM,Erasmo Rochin,10/9/12,2012,10:30,11:04,0:34,2,2,6,6,El Progresista,"El Progresista, Isla Magdalena, Baja California Sur",2,29.7,9,23.1,7,29.7,9,26.4,8,24.66936,112.1698,78.6,25,4,180,Amarillo,0,0,0,0,,1,n/a,0,0
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,1,14,1,29,,11,n/a,1.1,1.1
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,2,12,1,31,,10,n/a,0.8,0.8
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,2,14,1,31,,11,n/a,1.1,1.1
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,3,12,1,39,,10,n/a,0.8,0.8
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,4,15,1,39,,12,n/a,1.3,1.3
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,5,19,1,40,,15,n/a,2,2
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,6,18,1,41,,14,n/a,1.8,1.8
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,7,17,1,42,,13,n/a,1.6,1.6
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,8,13,1,43,,10,n/a,1,1
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,9,16,1,43,,13,n/a,1.4,1.4
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,10,12,1,47,,10,n/a,0.8,0.8
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,11,16,1,49,,13,n/a,1.4,1.4
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,12,7,1,51,,6,n/a,0.3,0.3
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,13,18,1,54,,14,n/a,1.8,1.8
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,14,10,1,55,,8,n/a,0.6,0.6
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,14,11,1,55,,9,n/a,0.7,0.7
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,15,14,2,57,,11,n/a,1.1,1.1
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,15,15,1,57,,12,n/a,1.3,1.3
PUBL-101012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:27,9:57,0:30,2,1,4,4,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.35,19.5,56.1,17,64.35,19.5,60.23,18.25,24.65137,112.18235,78.6,25,7,240,Amarillo,15,16,2,57,,13,n/a,1.4,1.4
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,1,9,1,3,,8,n/a,0.5,0.5
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,2,18,1,10,,14,n/a,1.8,1.8
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,3,15,1,15,,12,n/a,1.3,1.3
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,4,16,1,16,,13,n/a,1.4,1.4
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,5,13,1,17,,10,n/a,1,1
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,5,15,1,17,,12,n/a,1.3,1.3
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,6,16,1,20,,13,n/a,1.4,1.4
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,7,16,1,22,,13,n/a,1.4,1.4
PUBL-101012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:01,9:32,0:31,2,1,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,64.02,19.4,61.05,18.5,64.02,19.4,62.54,18.95,24.65144,112.18159,78.6,25,7,,Amarillo,7,18,1,22,,14,n/a,1.8,1.8
PUBL-101012-CB-6-6-MAM,Charles Boch,10/10/12,2012,9:30,10:00,0:30,2,1,6,6,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,59.4,18,56.1,17,59.4,18,57.75,17.5,24.65424,112.18325,77.6,24,7,180,Amarillo,1,16,1,15,,13,n/a,1.4,1.4
PUBL-101012-CB-6-6-MAM,Charles Boch,10/10/12,2012,9:30,10:00,0:30,2,1,6,6,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,59.4,18,56.1,17,59.4,18,57.75,17.5,24.65424,112.18325,77.6,24,7,180,Amarillo,2,12,1,24,,10,n/a,0.8,0.8
PUBL-101012-CB-6-6-MAM,Charles Boch,10/10/12,2012,9:30,10:00,0:30,2,1,6,6,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",2,59.4,18,56.1,17,59.4,18,57.75,17.5,24.65424,112.18325,77.6,24,7,180,Amarillo,3,15,1,30,,12,n/a,1.3,1.3
PUBL-101012-ERA-1-1-MAM,Erasmo Rochin,10/10/12,2012,10:46,11:26,0:40,2,2,1,1,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",2,23.1,7,24.75,7.5,24.75,7.5,23.93,7.25,24.65225,112.17216,77.6,24,4,210,Amarillo,0,0,0,0,,1,n/a,0,0
PUBL-101012-ER-2-2-MAM,Ernesto Romero,10/10/12,2012,11:01,11:28,0:27,2,2,2,2,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",2,21.78,6.6,29.37,8.9,29.37,8.9,25.58,7.75,24.65253,112.17615,77.6,24,4,,Amarillo,0,0,0,0,,1,n/a,0,0
PUBL-101012-CB-3-3-MAM,Charles Boch,10/10/12,2012,10:51,11:31,0:40,2,2,3,3,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",2,36.3,11,33,10,36.3,11,34.65,10.5,24.65505,112.17749,78.6,25,5,180,Amarillo,0,0,0,0,,1,n/a,0,0
PUBL-111012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,10:05,10:42,0:37,2,2,4,4,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",2,26.4,8,23.1,7,26.4,8,24.75,7.5,24.65525,112.17622,78.6,25,6,60,Amarillo,0,0,0,0,,1,n/a,0,0
PUBL-111012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,10:01,10:41,0:40,2,2,5,5,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",2,22.44,6.8,24.42,7.4,24.42,7.4,23.43,7.1,24.6553,112.1764,78.6,25,2,,Amarillo,0,0,0,0,,1,n/a,0,0
GA-111012-ERA-4-4-MAM,Erasmo Rochin,10/10/12,2012,9:06,9:32,0:26,2,1,4,4,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,66,20,69.3,21,69.3,21,67.65,20.5,24.66424,112.18462,78.6,25,10,60,Amarillo,0,0,0,0,roca de fondo,1,n/a,0,0
GA-111012-ER-5-5-MAM,Ernesto Romero,10/10/12,2012,9:00,9:23,0:23,2,1,5,5,Garropas,"Garropas, Isla Magdalena, Baja California Sur",2,60.72,18.4,71.28,21.6,71.28,21.6,66,20,24.66372,112.18494,78.6,25,10,,Amarillo,0,0,0,0,roca de fondo,1,n/a,0,0
LOCA-111012-CB-1-1-MAM,Charles Boch,10/10/12,2012,9:12,9:45,0:33,2,1,1,1,Los Cabitos profundo,"Los Cabitos profundo, Isla Magdalena, Baja California Sur",2,75.9,23,75.9,23,75.9,23,75.9,23,24.556,112.10503,78.6,25,20,180,Amarillo,1,11,1,23,E,9,n/a,0.7,0.7
LOCA-111012-CB-1-1-MAM,Charles Boch,10/10/12,2012,9:12,9:45,0:33,2,1,1,1,Los Cabitos profundo,"Los Cabitos profundo, Isla Magdalena, Baja California Sur",2,75.9,23,75.9,23,75.9,23,75.9,23,24.556,112.10503,78.6,25,20,180,Amarillo,2,7,1,31,E,6,n/a,0.3,0.3
LOCA-111012-CB-1-1-MAM,Charles Boch,10/10/12,2012,9:12,9:45,0:33,2,1,1,1,Los Cabitos profundo,"Los Cabitos profundo, Isla Magdalena, Baja California Sur",2,75.9,23,75.9,23,75.9,23,75.9,23,24.556,112.10503,78.6,25,20,180,Amarillo,2,8,1,31,E,7,n/a,0.4,0.4
