PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,6,20,1,15,,15,n/a,2.3,2.3
PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,7,18,1,16,,14,n/a,1.8,1.8
PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,8,16,1,18,,13,n/a,1.4,1.4
PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,9,16,1,18,,13,n/a,1.4,1.4
PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,10,15,1,19,,12,n/a,1.3,1.3
PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,11,14,1,20,,11,n/a,1.1,1.1
PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,12,18,1,23,,14,n/a,1.8,1.8
PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,13,18,1,28,,14,n/a,1.8,1.8
PUBLPR-121114-RR-5-5-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,5,5,Punta Blanca profundo,"Punta Blanca profundo, Isla Magdalena, Baja California Sur",1,61.38,18.6,57.75,17.5,61.38,18.05,59.57,18.05,24.65206,-112.18229,78.6,25,10,0,Amarillo,12,20,1,28,,15,n/a,2.3,2.3
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,1,13,1,6,,10,n/a,1,1
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,2,10,1,8,,8,n/a,0.6,0.6
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,3,14,1,9,,11,n/a,1.1,1.1
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,4,18,1,15,,14,n/a,1.8,1.8
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,5,15,1,19,,12,n/a,1.3,1.3
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,6,19,1,20,,15,n/a,2,2
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,7,15,1,22,,12,n/a,1.3,1.3
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,8,6,1,24,,5,n/a,0.2,0.2
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,8,13,1,24,,10,n/a,1,1
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,9,16,1,27,,13,n/a,1.4,1.4
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,10,11,1,31,,9,n/a,0.7,0.7
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,11,15,1,32,,12,n/a,1.3,1.3
PUBLPR-121114-RR-6-6-MAM,Roguer Romero,11/12/14,2014,12:59,13:31,0:32,2,2,6,6,Punta Blanca Somero,"Punta Blanca somero, Isla Magdalena, Baja California Sur",1,24.09,7.3,22.77,6.9,24.09,7.1,23.43,7.1,24.65615,-112.17658,78.6,25,8,0,Amarillo,12,15,1,35,,12,n/a,1.3,1.3
ELABPR-131114-RR-1-1-MAM,Roguer Romero,11/13/14,2014,12:46,13:15,0:29,2,1,1,1,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,57.75,17.5,55.77,16.9,57.75,17.2,56.76,17.2,24.5738,-112.10889,78.6,25,7,0,Amarillo,1,18,1,8,,14,n/a,1.8,1.8
ELABSO-131114-RR-2-2-MAM,Roguer Romero,11/13/14,2014,1:48,2:27,0:39,2,1,2,2,El Abolladero somero,"El Abolladero somero, Isla Magdalena, Baja California Sur",2,32.34,9.8,28.38,8.6,32.34,9.2,30.36,9.2,24.5755,-112.106,78.6,25,5,180,Amarillo,0,0,0,39,,1,n/a,0,0
ELABSO-131114-ER-3-3-MAM,Ernesto Romero,11/13/14,2014,12:01,12:32,0:31,2,1,3,3,El Abolladero somero,"El Abolladero somero, Isla Magdalena, Baja California Sur",2,33.33,10.1,33.33,10.1,33.33,10.1,33.33,10.1,24.57443,-112.10665,78.6,25,5,0,Amarillo,0,0,0,31,,1,n/a,0,0
ELABPR-131114-ER-4-4-MAM,Ernesto Romero,11/13/14,2014,12:01,12:28,0:27,2,1,4,4,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,75.9,23,79.2,24,79.2,23.5,77.55,23.5,24.54437,-112.10998,78.6,25,7,180,Amarillo,1,9,1,2,,8,n/a,0.5,0.5
ELABPR-131114-ER-4-4-MAM,Ernesto Romero,11/13/14,2014,12:01,12:28,0:27,2,1,4,4,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,75.9,23,79.2,24,79.2,23.5,77.55,23.5,24.54437,-112.10998,78.6,25,7,180,Amarillo,2,12,1,6,,10,n/a,0.8,0.8
ELABPR-131114-ER-4-4-MAM,Ernesto Romero,11/13/14,2014,12:01,12:28,0:27,2,1,4,4,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,75.9,23,79.2,24,79.2,23.5,77.55,23.5,24.54437,-112.10998,78.6,25,7,180,Amarillo,3,8,1,11,,7,n/a,0.4,0.4
ELABPR-131114-ER-4-4-MAM,Ernesto Romero,11/13/14,2014,12:01,12:28,0:27,2,1,4,4,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,75.9,23,79.2,24,79.2,23.5,77.55,23.5,24.54437,-112.10998,78.6,25,7,180,Amarillo,4,13,1,20,,10,n/a,1,1
ELABPR-131114-ER-4-4-MAM,Ernesto Romero,11/13/14,2014,12:01,12:28,0:27,2,1,4,4,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,75.9,23,79.2,24,79.2,23.5,77.55,23.5,24.54437,-112.10998,78.6,25,7,180,Amarillo,5,16,1,23,,13,n/a,1.4,1.4
ELABSO-141114-ER-5-5-MAM,Ernesto Romero,11/14/14,2014,10:01,10:30,0:29,2,2,5,5,El Abolladero somero,"El Abolladero somero, Isla Magdalena, Baja California Sur",2,29.7,9,34.32,10.4,34.32,9.7,32.01,9.7,2456754,-112.10532,78.6,25,4,0,Amarillo,0,0,0,29,,1,n/a,0,0
ELABPR-141114-ER-6-6-MAM,Ernesto Romero,11/14/14,2014,10:02,10:31,0:29,2,2,6,6,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,58.08,17.6,58.08,17.6,58.08,17.6,58.08,17.6,24.56728,-112.10695,78.6,25,6,180,Amarillo,1,10,1,2,,8,n/a,0.6,0.6
ELABPR-141114-ER-6-6-MAM,Ernesto Romero,11/14/14,2014,10:02,10:31,0:29,2,2,6,6,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,58.08,17.6,58.08,17.6,58.08,17.6,58.08,17.6,24.56728,-112.10695,78.6,25,6,180,Amarillo,2,12,1,11,,10,n/a,0.8,0.8
ELABPR-141114-ER-6-6-MAM,Ernesto Romero,11/14/14,2014,10:02,10:31,0:29,2,2,6,6,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,58.08,17.6,58.08,17.6,58.08,17.6,58.08,17.6,24.56728,-112.10695,78.6,25,6,180,Amarillo,3,14,1,13,,11,n/a,1.1,1.1
ELABPR-141114-ER-6-6-MAM,Ernesto Romero,11/14/14,2014,10:02,10:31,0:29,2,2,6,6,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,58.08,17.6,58.08,17.6,58.08,17.6,58.08,17.6,24.56728,-112.10695,78.6,25,6,180,Amarillo,4,9,1,15,,8,n/a,0.5,0.5
ELABPR-141114-ER-6-6-MAM,Ernesto Romero,11/14/14,2014,10:02,10:31,0:29,2,2,6,6,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,58.08,17.6,58.08,17.6,58.08,17.6,58.08,17.6,24.56728,-112.10695,78.6,25,6,180,Amarillo,4,17,1,15,,13,n/a,1.6,1.6
ELABPR-141114-ER-6-6-MAM,Ernesto Romero,11/14/14,2014,10:02,10:31,0:29,2,2,6,6,El Abolladero profundo,"El Abolladero profundo, Isla Magdalena, Baja California Sur",2,58.08,17.6,58.08,17.6,58.08,17.6,58.08,17.6,24.56728,-112.10695,78.6,25,6,180,Amarillo,5,18,1,24,,14,n/a,1.8,1.8
LOCAPR-141114-RR-1-1-MAM,Roguer Romero,11/14/14,2014,2:05,2:38,0:33,2,1,1,1,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,39.93,12.1,39.27,11.9,39.93,12,39.6,12,24.5582,-112.10354,78.6,25,10,180,Amarillo,0,0,0,33,,1,n/a,0,0
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,1,20,1,4,,15,n/a,2.3,2.3
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,2,15,1,7,,12,n/a,1.3,1.3
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,3,13,1,8,,10,n/a,1,1
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,4,18,1,10,,14,n/a,1.8,1.8
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,5,16,1,11,,13,n/a,1.4,1.4
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,6,12,1,13,,10,n/a,0.8,0.8
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,6,5,1,13,,5,n/a,0.2,0.2
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,7,16,1,13,,13,n/a,1.4,1.4
LOCAPR-141114-RR-2-2-MAM,Roguer Romero,11/14/14,2014,1:05,1:37,0:32,2,1,2,2,Los Cabitos profundo,"los Cabitos profundo, Isla Magdalena, Baja California Sur",2,48.51,14.7,45.54,13.8,48.51,14.25,47.03,14.25,24.5582,-112.10354,78.6,25,10,180,Amarillo,8,17,1,14,,13,n/a,1.6,1.6
