INLAGU-010813-RV-3-1-AB,Roberto Vazquez,8/1/13,2013,10:00,10:34,0:34,2,3,1,1,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,64.4,19.5,66.3,20.1,66.3,20.1,65.3,19.8,27.8855,-115.1685,64.4,18,12,120,Amarillo,2,14,1,24,,11,n/a,1.1,1.1
INLAGU-010813-RV-3-1-AB,Roberto Vazquez,8/1/13,2013,10:00,10:34,0:34,2,3,1,1,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,64.4,19.5,66.3,20.1,66.3,20.1,65.3,19.8,27.8855,-115.1685,64.4,18,12,120,Amarillo,3,15,1,29,,12,n/a,1.3,1.3
INLAGU-010813-RV-4-2-AB,Roberto Vazquez,8/1/13,2013,11:56,12:35,0:39,2,4,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,50.2,15.2,54.1,16.4,54.1,16.4,52.1,15.8,27.8855,-115.1787,64.4,18,10,270,Amarillo,1,17,1,9,,13,n/a,1.6,1.6
INLAGU-010813-RV-4-2-AB,Roberto Vazquez,8/1/13,2013,11:56,12:35,0:39,2,4,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,50.2,15.2,54.1,16.4,54.1,16.4,52.1,15.8,27.8855,-115.1787,64.4,18,10,270,Amarillo,2,12,1,16,,10,n/a,0.8,0.8
INLAGU-010813-RV-4-2-AB,Roberto Vazquez,8/1/13,2013,11:56,12:35,0:39,2,4,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,50.2,15.2,54.1,16.4,54.1,16.4,52.1,15.8,27.8855,-115.1787,64.4,18,10,270,Amarillo,2,19,1,16,,15,n/a,2,2
INLAGU-010813-RV-4-2-AB,Roberto Vazquez,8/1/13,2013,11:56,12:35,0:39,2,4,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,50.2,15.2,54.1,16.4,54.1,16.4,52.1,15.8,27.8855,-115.1787,64.4,18,10,270,Amarillo,3,12,1,18,,10,n/a,0.8,0.8
INLAGU-010813-RV-4-2-AB,Roberto Vazquez,8/1/13,2013,11:56,12:35,0:39,2,4,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,50.2,15.2,54.1,16.4,54.1,16.4,52.1,15.8,27.8855,-115.1787,64.4,18,10,270,Amarillo,4,7,1,24,,6,n/a,0.3,0.3
INLAGU-010813-RV-4-2-AB,Roberto Vazquez,8/1/13,2013,11:56,12:35,0:39,2,4,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,50.2,15.2,54.1,16.4,54.1,16.4,52.1,15.8,27.8855,-115.1787,64.4,18,10,270,Amarillo,5,21,1,27,,16,n/a,2.5,2.5
INLAGU-010813-RV-4-2-AB,Roberto Vazquez,8/1/13,2013,11:56,12:35,0:39,2,4,2,2,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,50.2,15.2,54.1,16.4,54.1,16.4,52.1,15.8,27.8855,-115.1787,64.4,18,10,270,Amarillo,5,22,1,27,,17,n/a,2.7,2.7
INLAGU-010813-JF-3-3-AB,Jesus Flores,8/1/13,2013,9:01,9:30,0:29,2,3,3,3,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,62.7,19,58.1,17.6,62.7,19,60.4,18.3,27.88646,-115.18242,64.4,18,10,30,Amarillo,1,20,1,7,,15,n/a,2.3,2.3
INLAGU-010813-JF-3-3-AB,Jesus Flores,8/1/13,2013,9:01,9:30,0:29,2,3,3,3,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,62.7,19,58.1,17.6,62.7,19,60.4,18.3,27.88646,-115.18242,64.4,18,10,30,Amarillo,2,18,1,4,,14,n/a,1.8,1.8
INLAGU-010813-JF-3-3-AB,Jesus Flores,8/1/13,2013,9:01,9:30,0:29,2,3,3,3,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,62.7,19,58.1,17.6,62.7,19,60.4,18.3,27.88646,-115.18242,64.4,18,10,30,Amarillo,3,15,1,20,,12,n/a,1.3,1.3
INLAGU-010813-JF-3-3-AB,Jesus Flores,8/1/13,2013,9:01,9:30,0:29,2,3,3,3,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,62.7,19,58.1,17.6,62.7,19,60.4,18.3,27.88646,-115.18242,64.4,18,10,30,Amarillo,3,18,1,20,,14,n/a,1.8,1.8
INLAGU-010813-JF-3-3-AB,Jesus Flores,8/1/13,2013,9:01,9:30,0:29,2,3,3,3,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,62.7,19,58.1,17.6,62.7,19,60.4,18.3,27.88646,-115.18242,64.4,18,10,30,Amarillo,4,19,1,26,,15,n/a,2,2
INLAGU-010813-JF-4-4-AB,Jesus Flores,8/1/13,2013,11:01,11:32,0:31,2,4,4,4,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,49.5,15,51.8,15.7,51.8,15.7,50.7,15.4,27.88266,-115.17609,66.2,19,13,120,Amarillo,1,17,1,4,,13,n/a,1.6,1.6
INLAGU-010813-JF-4-4-AB,Jesus Flores,8/1/13,2013,11:01,11:32,0:31,2,4,4,4,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,49.5,15,51.8,15.7,51.8,15.7,50.7,15.4,27.88266,-115.17609,66.2,19,13,120,Amarillo,2,15,1,8,,12,n/a,1.3,1.3
INLAGU-010813-JF-4-4-AB,Jesus Flores,8/1/13,2013,11:01,11:32,0:31,2,4,4,4,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,49.5,15,51.8,15.7,51.8,15.7,50.7,15.4,27.88266,-115.17609,66.2,19,13,120,Amarillo,3,21,1,12,,16,n/a,2.5,2.5
INLAGU-010813-JF-4-4-AB,Jesus Flores,8/1/13,2013,11:01,11:32,0:31,2,4,4,4,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,49.5,15,51.8,15.7,51.8,15.7,50.7,15.4,27.88266,-115.17609,66.2,19,13,120,Amarillo,4,20,1,25,,15,n/a,2.3,2.3
INLAGU-010813-JF-4-4-AB,Jesus Flores,8/1/13,2013,11:01,11:32,0:31,2,4,4,4,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,49.5,15,51.8,15.7,51.8,15.7,50.7,15.4,27.88266,-115.17609,66.2,19,13,120,Amarillo,5,18,1,31,,14,n/a,1.8,1.8
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,1,18,1,4,,14,n/a,1.8,1.8
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,2,17,1,8,,13,n/a,1.6,1.6
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,3,20,1,11,,15,n/a,2.3,2.3
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,4,14,1,17,,11,n/a,1.1,1.1
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,4,18,1,17,,14,n/a,1.8,1.8
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,5,18,1,18,,14,n/a,1.8,1.8
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,6,20,1,21,,15,n/a,2.3,2.3
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,7,14,1,27,,11,n/a,1.1,1.1
INLAGU-020813-RV-5-5-AB,Roberto Vazquez,8/2/13,2013,9:54,10:32,0:38,2,5,5,5,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,34.3,10.4,35.6,10.8,35.6,10.8,35,10.6,27.87537,-115.16745,66.2,19,10,300,Amarillo,8,21,1,31,,16,n/a,2.5,2.5
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,1,21,1,3,,16,n/a,2.5,2.5
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,2,18,1,6,,14,n/a,1.8,1.8
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,3,20,1,7,,15,n/a,2.3,2.3
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,3,22,1,7,,17,n/a,2.7,2.7
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,4,19,1,9,,15,n/a,2,2
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,4,23,1,9,,17,n/a,3,3
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,5,20,1,11,,15,n/a,2.3,2.3
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,5,22,1,11,,17,n/a,2.7,2.7
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,6,21,1,13,,16,n/a,2.5,2.5
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,7,18,2,18,,14,n/a,1.8,1.8
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,7,22,1,18,,17,n/a,2.7,2.7
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,8,20,1,27,,15,n/a,2.3,2.3
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,8,23,1,27,,17,n/a,3,3
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,9,18,1,30,,14,n/a,1.8,1.8
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,9,23,2,30,,17,n/a,3,3
INLAGU-020813-JF-5-6-AB,Jesus Flores,8/2/13,2013,9:01,9:47,0:46,2,5,6,6,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,27.4,8.3,16.5,5,27.4,8.3,21.9,6.7,27.84769,-115.16452,60.8,16,7,0,Amarillo,10,17,1,37,,13,n/a,1.6,1.6
INLAGU-020813-CB-5-7-AB,Charly Boch,8/2/13,2013,9:41,10:11,0:30,2,5,7,7,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,21.5,6.5,18.2,5.5,21.5,6.5,19.8,6,27.8799,-115.17547,66.2,19,6,330,Amarillo,1,7,1,5,,6,n/a,0.3,0.3
INLAGU-020813-CB-5-7-AB,Charly Boch,8/2/13,2013,9:41,10:11,0:30,2,5,7,7,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,21.5,6.5,18.2,5.5,21.5,6.5,19.8,6,27.8799,-115.17547,66.2,19,6,330,Amarillo,2,15,1,7,,12,n/a,1.3,1.3
INLAGU-020813-CB-5-7-AB,Charly Boch,8/2/13,2013,9:41,10:11,0:30,2,5,7,7,La Guanera,"La Guanera, Isla Natividad Baja California Sur",2,21.5,6.5,18.2,5.5,21.5,6.5,19.8,6,27.8799,-115.17547,66.2,19,6,330,Amarillo,3,17,1,20,,13,n/a,1.6,1.6
INLAPL-020813-RV-6-1-AB,Roberto Vazquez,8/2/13,2013,11:55,12:30,0:35,2,6,1,1,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.8,6.9,23.8,7.2,23.8,7.2,23.3,7.1,27.84865,-115.16414,60.8,16,7,90,Amarillo,1,21,1,9,,16,n/a,2.5,2.5
INLAPL-020813-RV-6-1-AB,Roberto Vazquez,8/2/13,2013,11:55,12:30,0:35,2,6,1,1,La Plana,"La Plana/Las Cuevas, Isla Natividad, Baja California Sur",1,22.8,6.9,23.8,7.2,23.8,7.2,23.3,7.1,27.84865,-115.16414,60.8,16,7,90,Amarillo,2,15,1,15,,12,n/a,1.3,1.3
