INPUPI-310713-EL-2-2-AL,Elba Lopez,7/31/13,2013,1:37,1:47,0:10,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,30.69,9.3,37.29,11.3,37.29,11.3,33.99,10.3,27.88853,-115.19287,68,20,6,300,sargazo gigante,1,15
INPUPI-310713-EL-2-2-AL,Elba Lopez,7/31/13,2013,1:37,1:47,0:10,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,30.69,9.3,37.29,11.3,37.29,11.3,33.99,10.3,27.88853,-115.19287,68,20,6,300,sargazo gigante,1,15
INPUPI-310713-EL-2-2-AL,Elba Lopez,7/31/13,2013,1:37,1:47,0:10,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,30.69,9.3,37.29,11.3,37.29,11.3,33.99,10.3,27.88853,-115.19287,68,20,6,300,sargazo gigante,1,8
INPUPI-310713-EL-2-2-AL,Elba Lopez,7/31/13,2013,1:37,1:47,0:10,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,30.69,9.3,37.29,11.3,37.29,11.3,33.99,10.3,27.88853,-115.19287,68,20,6,300,sargazo gigante,1,8
INPUPI-310713-EL-2-2-AL,Elba Lopez,7/31/13,2013,1:37,1:47,0:10,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,30.69,9.3,37.29,11.3,37.29,11.3,33.99,10.3,27.88853,-115.19287,68,20,6,300,sargassum muticum,1,
INPUPI-310713-EA-1-3-AL,Esmeralda Alba–ez,7/31/13,2013,1:24,1:31,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,32.34,9.8,32.34,9.8,32.34,9.8,27.88853,-115.19287,64.4,18,6,280,coliflor,10,
INPUPI-310713-EA-1-3-AL,Esmeralda Alba–ez,7/31/13,2013,1:24,1:31,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,32.34,9.8,32.34,9.8,32.34,9.8,27.88853,-115.19287,64.4,18,6,280,sargazo gigante,0,
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,coliflor,20,
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,12
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,20
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,25
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,13
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,4
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,4
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,6
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,6
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,2
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,4
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,8
INPUPI-310713-ML-1-4-AL,Mitzi Leal,7/31/13,2013,1:28,1:40,0:12,2,1,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.02,9.4,28.71,8.7,31.02,9.4,29.865,9.05,27.88853,-115.19287,64.4,18,6,120,sargazo gigante,1,5
INPUPI-310713-AM-1-5-AL,Alonso Murillo,7/31/13,2013,10:35,10:36,0:01,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,46.2,14,46.2,14,46.2,14,46.2,14,27.89078,-115.19325,64.4,18,14,300,coliflor,3,
INPUPI-310713-AM-1-5-AL,Alonso Murillo,7/31/13,2013,10:35,10:36,0:01,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,46.2,14,46.2,14,46.2,14,46.2,14,27.89078,-115.19325,64.4,18,14,300,sargazo gigante,1,4
INPUPI-310713-AM-1-5-AL,Alonso Murillo,7/31/13,2013,10:35,10:36,0:01,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,46.2,14,46.2,14,46.2,14,46.2,14,27.89078,-115.19325,64.4,18,14,300,sargazo gigante,1,4
INPUPI-310713-AM-2-6-AL,Alonso Murillo,7/31/13,2013,1:06,1:14,0:08,2,2,6,6,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.5,15,49.5,15,49.5,15,49.5,15,27.89066,-115.19325,64.4,18,10,240,sargazo gigante,1,2
INPUPI-310713-AM-2-6-AL,Alonso Murillo,7/31/13,2013,1:06,1:14,0:08,2,2,6,6,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.5,15,49.5,15,49.5,15,49.5,15,27.89066,-115.19325,64.4,18,10,240,sargazo gigante,1,4
INPUPI-310713-AM-2-6-AL,Alonso Murillo,7/31/13,2013,1:06,1:14,0:08,2,2,6,6,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.5,15,49.5,15,49.5,15,49.5,15,27.89066,-115.19325,64.4,18,10,240,sargazo gigante,1,14
INPUPI-310713-AM-2-6-AL,Alonso Murillo,7/31/13,2013,1:06,1:14,0:08,2,2,6,6,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,49.5,15,49.5,15,49.5,15,49.5,15,27.89066,-115.19325,64.4,18,10,240,sargazo gigante,1,3
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,coliflor,7,
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,sargazo gigante,1,4
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,sargazo gigante,1,5
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,sargazo gigante,1,5
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,sargazo gigante,1,4
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,sargazo gigante,1,12
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,sargazo gigante,1,9
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,sargazo gigante,1,4
INPUPI-310713-AZ-1-7-AL,Alberto Zu–iga,7/31/13,2013,10:26,10:34,0:08,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,43.56,13.2,42.9,13,43.56,13.2,43.23,13.1,27.89078,-115.19325,64.4,18,14,n/a,sargazo gigante,1,12
INPUPI-310713-AZ-2-8-AL,Alberto Zu–iga,7/31/13,2013,1:25,1:31,0:06,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,45.87,13.9,48.18,14.6,48.18,14.6,47.025,14.25,27.89066,-115.19325,64.4,18,14,n/a,coliflor,10,
INPUPI-310713-AZ-2-8-AL,Alberto Zu–iga,7/31/13,2013,1:25,1:31,0:06,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,45.87,13.9,48.18,14.6,48.18,14.6,47.025,14.25,27.89066,-115.19325,64.4,18,14,n/a,sargazo gigante,1,2
INPUPI-310713-AZ-2-8-AL,Alberto Zu–iga,7/31/13,2013,1:25,1:31,0:06,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,45.87,13.9,48.18,14.6,48.18,14.6,47.025,14.25,27.89066,-115.19325,64.4,18,14,n/a,sargazo gigante,1,9
INPUPI-310713-AZ-2-8-AL,Alberto Zu–iga,7/31/13,2013,1:25,1:31,0:06,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,45.87,13.9,48.18,14.6,48.18,14.6,47.025,14.25,27.89066,-115.19325,64.4,18,14,n/a,sargazo gigante,1,11
INPUPI-310713-AZ-2-8-AL,Alberto Zu–iga,7/31/13,2013,1:25,1:31,0:06,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,45.87,13.9,48.18,14.6,48.18,14.6,47.025,14.25,27.89066,-115.19325,64.4,18,14,n/a,sargazo gigante,1,7
INPUPI-310713-JC-1-9-AL,Jhonatan Castro,7/31/13,2013,10:18,10:21,0:03,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,56.76,17.2,57.75,17.5,57.255,17.35,27.89072,-115.18828,66.2,19,8,300,coliflor,3,
INPUPI-310713-JC-1-9-AL,Jhonatan Castro,7/31/13,2013,10:18,10:21,0:03,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,56.76,17.2,57.75,17.5,57.255,17.35,27.89072,-115.18828,66.2,19,8,300,sargazo gigante,1,2
INPUPI-310713-JC-1-9-AL,Jhonatan Castro,7/31/13,2013,10:18,10:21,0:03,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,56.76,17.2,57.75,17.5,57.255,17.35,27.89072,-115.18828,66.2,19,8,300,sargazo gigante,1,4
INPUPI-310713-JC-1-9-AL,Jhonatan Castro,7/31/13,2013,10:18,10:21,0:03,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,56.76,17.2,57.75,17.5,57.255,17.35,27.89072,-115.18828,66.2,19,8,300,sargazo gigante,1,1
INPUPI-310713-JC-1-9-AL,Jhonatan Castro,7/31/13,2013,10:18,10:21,0:03,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,56.76,17.2,57.75,17.5,57.255,17.35,27.89072,-115.18828,66.2,19,8,300,sargazo gigante,1,1
INPUPI-310713-JC-1-9-AL,Jhonatan Castro,7/31/13,2013,10:18,10:21,0:03,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,56.76,17.2,57.75,17.5,57.255,17.35,27.89072,-115.18828,66.2,19,8,300,sargazo gigante,1,2
INPUPI-310713-JC-1-9-AL,Jhonatan Castro,7/31/13,2013,10:18,10:21,0:03,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,56.76,17.2,57.75,17.5,57.255,17.35,27.89072,-115.18828,66.2,19,8,300,sargazo gigante,1,2
INPUPI-310713-JC-1-9-AL,Jhonatan Castro,7/31/13,2013,10:18,10:21,0:03,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,57.75,17.5,56.76,17.2,57.75,17.5,57.255,17.35,27.89072,-115.18828,66.2,19,8,300,laminaria,2,
INPUPI-310713-JC-2-10-AL,Jhonatan Castro,7/31/13,2013,1:17,1:21,0:04,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,74.25,22.5,72.93,22.1,74.25,22.5,73.59,22.3,27.89254,-115.18694,66.2,19,8,330,coliflor,11,
INPUPI-310713-JC-2-10-AL,Jhonatan Castro,7/31/13,2013,1:17,1:21,0:04,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,74.25,22.5,72.93,22.1,74.25,22.5,73.59,22.3,27.89254,-115.18694,66.2,19,8,330,sargazo gigante,1,4
INPUPI-310713-JC-2-10-AL,Jhonatan Castro,7/31/13,2013,1:17,1:21,0:04,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,74.25,22.5,72.93,22.1,74.25,22.5,73.59,22.3,27.89254,-115.18694,66.2,19,8,330,sargazo gigante,1,2
INPUPI-310713-JC-2-10-AL,Jhonatan Castro,7/31/13,2013,1:17,1:21,0:04,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,74.25,22.5,72.93,22.1,74.25,22.5,73.59,22.3,27.89254,-115.18694,66.2,19,8,330,sargazo gigante,1,2
INPUPI-310713-JC-2-10-AL,Jhonatan Castro,7/31/13,2013,1:17,1:21,0:04,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,74.25,22.5,72.93,22.1,74.25,22.5,73.59,22.3,27.89254,-115.18694,66.2,19,8,330,sargazo gigante,1,6
INPUPI-310713-JC-2-10-AL,Jhonatan Castro,7/31/13,2013,1:17,1:21,0:04,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,74.25,22.5,72.93,22.1,74.25,22.5,73.59,22.3,27.89254,-115.18694,66.2,19,8,330,laminaria,1,
INPUPI-310713-AH-1-11-AL,Arturo Hernandez,7/31/13,2013,10:41,10:45,0:04,2,1,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,56.76,17.2,56.1,17,56.76,17.2,56.43,17.1,27.89072,-115.18828,66.2,19,10,120,coliflor,3,
INPUPI-310713-AH-1-11-AL,Arturo Hernandez,7/31/13,2013,10:41,10:45,0:04,2,1,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,56.76,17.2,56.1,17,56.76,17.2,56.43,17.1,27.89072,-115.18828,66.2,19,10,120,sargazo gigante,1,7
